thickness,crossplane,r,x,y,t
7.94328e-05,6.32505,0.7,10,2,300
0.0001,6.32847,0.7,10,2,300
1e-09,0.73436,0.7,10,2,400
1.25893e-09,0.842118,0.7,10,2,400
1.58489e-09,0.958618,0.7,10,2,400
1.99526e-09,1.08351,0.7,10,2,400
2.51189e-09,1.2164,0.7,10,2,400
3.16228e-09,1.35687,0.7,10,2,400
3.98107e-09,1.50449,0.7,10,2,400
5.01187e-09,1.65883,0.7,10,2,400
6.30957e-09,1.81945,0.7,10,2,400
7.94328e-09,1.9859,0.7,10,2,400
1e-08,2.15769,0.7,10,2,400
1.25893e-08,2.33431,0.7,10,2,400
1.58489e-08,2.51522,0.7,10,2,400
1.99526e-08,2.69984,0.7,10,2,400
2.51189e-08,2.88756,0.7,10,2,400
3.16228e-08,3.0777,0.7,10,2,400
3.98107e-08,3.26951,0.7,10,2,400
5.01187e-08,3.46217,0.7,10,2,400
6.30957e-08,3.65476,0.7,10,2,400
7.94328e-08,3.84625,0.7,10,2,400
1e-07,4.03553,0.7,10,2,400
1.25893e-07,4.22144,0.7,10,2,400
1.58489e-07,4.40282,0.7,10,2,400
1.99526e-07,4.57851,0.7,10,2,400
2.51189e-07,4.74748,0.7,10,2,400
3.16228e-07,4.90882,0.7,10,2,400
3.98107e-07,5.0618,0.7,10,2,400
5.01187e-07,5.20585,0.7,10,2,400
6.30957e-07,5.34054,0.7,10,2,400
7.94328e-07,5.46558,0.7,10,2,400
1e-06,5.58078,0.7,10,2,400
1.25893e-06,5.68599,0.7,10,2,400
1.58489e-06,5.78117,0.7,10,2,400
1.99526e-06,5.86639,0.7,10,2,400
2.51189e-06,5.94183,0.7,10,2,400
3.16228e-06,6.00785,0.7,10,2,400
3.98107e-06,6.06494,0.7,10,2,400
5.01187e-06,6.11376,0.7,10,2,400
6.30957e-06,6.15507,0.7,10,2,400
7.94328e-06,6.18967,0.7,10,2,400
1e-05,6.21841,0.7,10,2,400
1.25893e-05,6.2421,0.7,10,2,400
1.58489e-05,6.26149,0.7,10,2,400
1.99526e-05,6.27729,0.7,10,2,400
2.51189e-05,6.29009,0.7,10,2,400
3.16228e-05,6.30043,0.7,10,2,400
3.98107e-05,6.30875,0.7,10,2,400
5.01187e-05,6.31542,0.7,10,2,400
6.30957e-05,6.32077,0.7,10,2,400
7.94328e-05,6.32505,0.7,10,2,400
0.0001,6.32847,0.7,10,2,400
1e-09,0.73436,0.7,10,2,500
1.25893e-09,0.842118,0.7,10,2,500
1.58489e-09,0.958618,0.7,10,2,500
1.99526e-09,1.08351,0.7,10,2,500
2.51189e-09,1.2164,0.7,10,2,500
3.16228e-09,1.35687,0.7,10,2,500
3.98107e-09,1.50449,0.7,10,2,500
5.01187e-09,1.65883,0.7,10,2,500
6.30957e-09,1.81945,0.7,10,2,500
7.94328e-09,1.9859,0.7,10,2,500
1e-08,2.15769,0.7,10,2,500
1.25893e-08,2.33431,0.7,10,2,500
1.58489e-08,2.51522,0.7,10,2,500
1.99526e-08,2.69984,0.7,10,2,500
2.51189e-08,2.88756,0.7,10,2,500
3.16228e-08,3.0777,0.7,10,2,500
3.98107e-08,3.26951,0.7,10,2,500
5.01187e-08,3.46217,0.7,10,2,500
6.30957e-08,3.65476,0.7,10,2,500
7.94328e-08,3.84625,0.7,10,2,500
1e-07,4.03553,0.7,10,2,500
1.25893e-07,4.22144,0.7,10,2,500
1.58489e-07,4.40282,0.7,10,2,500
1.99526e-07,4.57851,0.7,10,2,500
2.51189e-07,4.74748,0.7,10,2,500
3.16228e-07,4.90882,0.7,10,2,500
3.98107e-07,5.0618,0.7,10,2,500
5.01187e-07,5.20585,0.7,10,2,500
6.30957e-07,5.34054,0.7,10,2,500
7.94328e-07,5.46558,0.7,10,2,500
1e-06,5.58078,0.7,10,2,500
1.25893e-06,5.68599,0.7,10,2,500
1.58489e-06,5.78117,0.7,10,2,500
1.99526e-06,5.86639,0.7,10,2,500
2.51189e-06,5.94183,0.7,10,2,500
3.16228e-06,6.00785,0.7,10,2,500
3.98107e-06,6.06494,0.7,10,2,500
5.01187e-06,6.11376,0.7,10,2,500
6.30957e-06,6.15507,0.7,10,2,500
7.94328e-06,6.18967,0.7,10,2,500
1e-05,6.21841,0.7,10,2,500
1.25893e-05,6.2421,0.7,10,2,500
1.58489e-05,6.26149,0.7,10,2,500
1.99526e-05,6.27729,0.7,10,2,500
2.51189e-05,6.29009,0.7,10,2,500
3.16228e-05,6.30043,0.7,10,2,500
3.98107e-05,6.30875,0.7,10,2,500
5.01187e-05,6.31542,0.7,10,2,500
6.30957e-05,6.32077,0.7,10,2,500
7.94328e-05,6.32505,0.7,10,2,500
0.0001,6.32847,0.7,10,2,500
1e-09,0.688209,0.7,10,5,300
1.25893e-09,0.781942,0.7,10,5,300
1.58489e-09,0.881968,0.7,10,5,300
1.99526e-09,0.987867,0.7,10,5,300
2.51189e-09,1.0992,0.7,10,5,300
3.16228e-09,1.21555,0.7,10,5,300
3.98107e-09,1.33647,0.7,10,5,300
5.01187e-09,1.46155,0.7,10,5,300
6.30957e-09,1.59035,0.7,10,5,300
7.94328e-09,1.72243,0.7,10,5,300
1e-08,1.85728,0.7,10,5,300
1.25893e-08,1.9944,0.7,10,5,300
1.58489e-08,2.13322,0.7,10,5,300
1.99526e-08,2.27315,0.7,10,5,300
2.51189e-08,2.41355,0.7,10,5,300
3.16228e-08,2.55377,0.7,10,5,300
3.98107e-08,2.69312,0.7,10,5,300
5.01187e-08,2.8309,0.7,10,5,300
6.30957e-08,2.96638,0.7,10,5,300
7.94328e-08,3.09884,0.7,10,5,300
1e-07,3.22755,0.7,10,5,300
1.25893e-07,3.3518,0.7,10,5,300
1.58489e-07,3.47088,0.7,10,5,300
1.99526e-07,3.58416,0.7,10,5,300
2.51189e-07,3.69102,0.7,10,5,300
3.16228e-07,3.79092,0.7,10,5,300
3.98107e-07,3.88343,0.7,10,5,300
5.01187e-07,3.96821,0.7,10,5,300
6.30957e-07,4.04505,0.7,10,5,300
7.94328e-07,4.11389,0.7,10,5,300
1e-06,4.17483,0.7,10,5,300
1.25893e-06,4.22812,0.7,10,5,300
1.58489e-06,4.27418,0.7,10,5,300
1.99526e-06,4.31354,0.7,10,5,300
2.51189e-06,4.34681,0.7,10,5,300
3.16228e-06,4.37467,0.7,10,5,300
3.98107e-06,4.39779,0.7,10,5,300
5.01187e-06,4.41684,0.7,10,5,300
6.30957e-06,4.43244,0.7,10,5,300
7.94328e-06,4.44514,0.7,10,5,300
1e-05,4.45543,0.7,10,5,300
1.25893e-05,4.46373,0.7,10,5,300
1.58489e-05,4.47042,0.7,10,5,300
1.99526e-05,4.47578,0.7,10,5,300
2.51189e-05,4.48008,0.7,10,5,300
3.16228e-05,4.48352,0.7,10,5,300
3.98107e-05,4.48626,0.7,10,5,300
5.01187e-05,4.48845,0.7,10,5,300
6.30957e-05,4.4902,0.7,10,5,300
7.94328e-05,4.49159,0.7,10,5,300
0.0001,4.4927,0.7,10,5,300
1e-09,0.688209,0.7,10,5,400
1.25893e-09,0.781942,0.7,10,5,400
1.58489e-09,0.881968,0.7,10,5,400
1.99526e-09,0.987867,0.7,10,5,400
2.51189e-09,1.0992,0.7,10,5,400
3.16228e-09,1.21555,0.7,10,5,400
3.98107e-09,1.33647,0.7,10,5,400
5.01187e-09,1.46155,0.7,10,5,400
6.30957e-09,1.59035,0.7,10,5,400
7.94328e-09,1.72243,0.7,10,5,400
1e-08,1.85728,0.7,10,5,400
1.25893e-08,1.9944,0.7,10,5,400
1.58489e-08,2.13322,0.7,10,5,400
1.99526e-08,2.27315,0.7,10,5,400
2.51189e-08,2.41355,0.7,10,5,400
3.16228e-08,2.55377,0.7,10,5,400
3.98107e-08,2.69312,0.7,10,5,400
5.01187e-08,2.8309,0.7,10,5,400
6.30957e-08,2.96638,0.7,10,5,400
7.94328e-08,3.09884,0.7,10,5,400
1e-07,3.22755,0.7,10,5,400
1.25893e-07,3.3518,0.7,10,5,400
1.58489e-07,3.47088,0.7,10,5,400
1.99526e-07,3.58416,0.7,10,5,400
2.51189e-07,3.69102,0.7,10,5,400
3.16228e-07,3.79092,0.7,10,5,400
3.98107e-07,3.88343,0.7,10,5,400
5.01187e-07,3.96821,0.7,10,5,400
6.30957e-07,4.04505,0.7,10,5,400
7.94328e-07,4.11389,0.7,10,5,400
1e-06,4.17483,0.7,10,5,400
1.25893e-06,4.22812,0.7,10,5,400
1.58489e-06,4.27418,0.7,10,5,400
1.99526e-06,4.31354,0.7,10,5,400
2.51189e-06,4.34681,0.7,10,5,400
3.16228e-06,4.37467,0.7,10,5,400
3.98107e-06,4.39779,0.7,10,5,400
5.01187e-06,4.41684,0.7,10,5,400
6.30957e-06,4.43244,0.7,10,5,400
7.94328e-06,4.44514,0.7,10,5,400
1e-05,4.45543,0.7,10,5,400
1.25893e-05,4.46373,0.7,10,5,400
1.58489e-05,4.47042,0.7,10,5,400
1.99526e-05,4.47578,0.7,10,5,400
2.51189e-05,4.48008,0.7,10,5,400
3.16228e-05,4.48352,0.7,10,5,400
3.98107e-05,4.48626,0.7,10,5,400
5.01187e-05,4.48845,0.7,10,5,400
6.30957e-05,4.4902,0.7,10,5,400
7.94328e-05,4.49159,0.7,10,5,400
0.0001,4.4927,0.7,10,5,400
1e-09,0.688209,0.7,10,5,500
1.25893e-09,0.781942,0.7,10,5,500
1.58489e-09,0.881968,0.7,10,5,500
1.99526e-09,0.987867,0.7,10,5,500
2.51189e-09,1.0992,0.7,10,5,500
3.16228e-09,1.21555,0.7,10,5,500
3.98107e-09,1.33647,0.7,10,5,500
5.01187e-09,1.46155,0.7,10,5,500
6.30957e-09,1.59035,0.7,10,5,500
7.94328e-09,1.72243,0.7,10,5,500
1e-08,1.85728,0.7,10,5,500
1.25893e-08,1.9944,0.7,10,5,500
1.58489e-08,2.13322,0.7,10,5,500
1.99526e-08,2.27315,0.7,10,5,500
2.51189e-08,2.41355,0.7,10,5,500
3.16228e-08,2.55377,0.7,10,5,500
3.98107e-08,2.69312,0.7,10,5,500
5.01187e-08,2.8309,0.7,10,5,500
6.30957e-08,2.96638,0.7,10,5,500
7.94328e-08,3.09884,0.7,10,5,500
1e-07,3.22755,0.7,10,5,500
1.25893e-07,3.3518,0.7,10,5,500
1.58489e-07,3.47088,0.7,10,5,500
1.99526e-07,3.58416,0.7,10,5,500
2.51189e-07,3.69102,0.7,10,5,500
3.16228e-07,3.79092,0.7,10,5,500
3.98107e-07,3.88343,0.7,10,5,500
5.01187e-07,3.96821,0.7,10,5,500
6.30957e-07,4.04505,0.7,10,5,500
7.94328e-07,4.11389,0.7,10,5,500
1e-06,4.17483,0.7,10,5,500
1.25893e-06,4.22812,0.7,10,5,500
1.58489e-06,4.27418,0.7,10,5,500
1.99526e-06,4.31354,0.7,10,5,500
2.51189e-06,4.34681,0.7,10,5,500
3.16228e-06,4.37467,0.7,10,5,500
3.98107e-06,4.39779,0.7,10,5,500
5.01187e-06,4.41684,0.7,10,5,500
6.30957e-06,4.43244,0.7,10,5,500
7.94328e-06,4.44514,0.7,10,5,500
1e-05,4.45543,0.7,10,5,500
1.25893e-05,4.46373,0.7,10,5,500
1.58489e-05,4.47042,0.7,10,5,500
1.99526e-05,4.47578,0.7,10,5,500
2.51189e-05,4.48008,0.7,10,5,500
3.16228e-05,4.48352,0.7,10,5,500
3.98107e-05,4.48626,0.7,10,5,500
5.01187e-05,4.48845,0.7,10,5,500
6.30957e-05,4.4902,0.7,10,5,500
7.94328e-05,4.49159,0.7,10,5,500
0.0001,4.4927,0.7,10,5,500
1e-09,0.729979,0.7,10,10,300
1.25893e-09,0.828771,0.7,10,10,300
1.58489e-09,0.933888,0.7,10,10,300
1.99526e-09,1.04477,0.7,10,10,300
2.51189e-09,1.16085,0.7,10,10,300
3.16228e-09,1.28151,0.7,10,10,300
3.98107e-09,1.40617,0.7,10,10,300
5.01187e-09,1.53419,0.7,10,10,300
6.30957e-09,1.66491,0.7,10,10,300
7.94328e-09,1.7976,0.7,10,10,300
1e-08,1.9315,0.7,10,10,300
1.25893e-08,2.06578,0.7,10,10,300
1.58489e-08,2.19958,0.7,10,10,300
1.99526e-08,2.33205,0.7,10,10,300
2.51189e-08,2.46239,0.7,10,10,300
3.16228e-08,2.58987,0.7,10,10,300
3.98107e-08,2.71388,0.7,10,10,300
5.01187e-08,2.8339,0.7,10,10,300
6.30957e-08,2.94953,0.7,10,10,300
7.94328e-08,3.06042,0.7,10,10,300
1e-07,3.16627,0.7,10,10,300
1.25893e-07,3.26675,0.7,10,10,300
1.58489e-07,3.36155,0.7,10,10,300
1.99526e-07,3.45032,0.7,10,10,300
2.51189e-07,3.53273,0.7,10,10,300
3.16228e-07,3.60849,0.7,10,10,300
3.98107e-07,3.67742,0.7,10,10,300
5.01187e-07,3.73943,0.7,10,10,300
6.30957e-07,3.79458,0.7,10,10,300
7.94328e-07,3.84306,0.7,10,10,300
1e-06,3.8852,0.7,10,10,300
1.25893e-06,3.92142,0.7,10,10,300
1.58489e-06,3.95223,0.7,10,10,300
1.99526e-06,3.97819,0.7,10,10,300
2.51189e-06,3.99987,0.7,10,10,300
3.16228e-06,4.01782,0.7,10,10,300
3.98107e-06,4.03259,0.7,10,10,300
5.01187e-06,4.04467,0.7,10,10,300
6.30957e-06,4.0545,0.7,10,10,300
7.94328e-06,4.06246,0.7,10,10,300
1e-05,4.06888,0.7,10,10,300
1.25893e-05,4.07404,0.7,10,10,300
1.58489e-05,4.07819,0.7,10,10,300
1.99526e-05,4.08151,0.7,10,10,300
2.51189e-05,4.08416,0.7,10,10,300
3.16228e-05,4.08629,0.7,10,10,300
3.98107e-05,4.08798,0.7,10,10,300
5.01187e-05,4.08932,0.7,10,10,300
6.30957e-05,4.0904,0.7,10,10,300
7.94328e-05,4.09125,0.7,10,10,300
0.0001,4.09193,0.7,10,10,300
1e-09,0.729979,0.7,10,10,400
1.25893e-09,0.828771,0.7,10,10,400
1.58489e-09,0.933888,0.7,10,10,400
1.99526e-09,1.04477,0.7,10,10,400
2.51189e-09,1.16085,0.7,10,10,400
3.16228e-09,1.28151,0.7,10,10,400
3.98107e-09,1.40617,0.7,10,10,400
5.01187e-09,1.53419,0.7,10,10,400
6.30957e-09,1.66491,0.7,10,10,400
7.94328e-09,1.7976,0.7,10,10,400
1e-08,1.9315,0.7,10,10,400
1.25893e-08,2.06578,0.7,10,10,400
1.58489e-08,2.19958,0.7,10,10,400
1.99526e-08,2.33205,0.7,10,10,400
2.51189e-08,2.46239,0.7,10,10,400
3.16228e-08,2.58987,0.7,10,10,400
3.98107e-08,2.71388,0.7,10,10,400
5.01187e-08,2.8339,0.7,10,10,400
6.30957e-08,2.94953,0.7,10,10,400
7.94328e-08,3.06042,0.7,10,10,400
1e-07,3.16627,0.7,10,10,400
1.25893e-07,3.26675,0.7,10,10,400
1.58489e-07,3.36155,0.7,10,10,400
1.99526e-07,3.45032,0.7,10,10,400
2.51189e-07,3.53273,0.7,10,10,400
3.16228e-07,3.60849,0.7,10,10,400
3.98107e-07,3.67742,0.7,10,10,400
5.01187e-07,3.73943,0.7,10,10,400
6.30957e-07,3.79458,0.7,10,10,400
7.94328e-07,3.84306,0.7,10,10,400
1e-06,3.8852,0.7,10,10,400
1.25893e-06,3.92142,0.7,10,10,400
1.58489e-06,3.95223,0.7,10,10,400
1.99526e-06,3.97819,0.7,10,10,400
2.51189e-06,3.99987,0.7,10,10,400
3.16228e-06,4.01782,0.7,10,10,400
3.98107e-06,4.03259,0.7,10,10,400
5.01187e-06,4.04467,0.7,10,10,400
6.30957e-06,4.0545,0.7,10,10,400
7.94328e-06,4.06246,0.7,10,10,400
1e-05,4.06888,0.7,10,10,400
1.25893e-05,4.07404,0.7,10,10,400
1.58489e-05,4.07819,0.7,10,10,400
1.99526e-05,4.08151,0.7,10,10,400
2.51189e-05,4.08416,0.7,10,10,400
3.16228e-05,4.08629,0.7,10,10,400
3.98107e-05,4.08798,0.7,10,10,400
5.01187e-05,4.08932,0.7,10,10,400
6.30957e-05,4.0904,0.7,10,10,400
7.94328e-05,4.09125,0.7,10,10,400
0.0001,4.09193,0.7,10,10,400
1e-09,0.729979,0.7,10,10,500
1.25893e-09,0.828771,0.7,10,10,500
1.58489e-09,0.933888,0.7,10,10,500
1.99526e-09,1.04477,0.7,10,10,500
2.51189e-09,1.16085,0.7,10,10,500
3.16228e-09,1.28151,0.7,10,10,500
3.98107e-09,1.40617,0.7,10,10,500
5.01187e-09,1.53419,0.7,10,10,500
6.30957e-09,1.66491,0.7,10,10,500
7.94328e-09,1.7976,0.7,10,10,500
1e-08,1.9315,0.7,10,10,500
1.25893e-08,2.06578,0.7,10,10,500
1.58489e-08,2.19958,0.7,10,10,500
1.99526e-08,2.33205,0.7,10,10,500
2.51189e-08,2.46239,0.7,10,10,500
3.16228e-08,2.58987,0.7,10,10,500
3.98107e-08,2.71388,0.7,10,10,500
5.01187e-08,2.8339,0.7,10,10,500
6.30957e-08,2.94953,0.7,10,10,500
7.94328e-08,3.06042,0.7,10,10,500
1e-07,3.16627,0.7,10,10,500
1.25893e-07,3.26675,0.7,10,10,500
1.58489e-07,3.36155,0.7,10,10,500
1.99526e-07,3.45032,0.7,10,10,500
2.51189e-07,3.53273,0.7,10,10,500
3.16228e-07,3.60849,0.7,10,10,500
3.98107e-07,3.67742,0.7,10,10,500
5.01187e-07,3.73943,0.7,10,10,500
6.30957e-07,3.79458,0.7,10,10,500
7.94328e-07,3.84306,0.7,10,10,500
1e-06,3.8852,0.7,10,10,500
1.25893e-06,3.92142,0.7,10,10,500
1.58489e-06,3.95223,0.7,10,10,500
1.99526e-06,3.97819,0.7,10,10,500
2.51189e-06,3.99987,0.7,10,10,500
3.16228e-06,4.01782,0.7,10,10,500
3.98107e-06,4.03259,0.7,10,10,500
5.01187e-06,4.04467,0.7,10,10,500
6.30957e-06,4.0545,0.7,10,10,500
7.94328e-06,4.06246,0.7,10,10,500
1e-05,4.06888,0.7,10,10,500
1.25893e-05,4.07404,0.7,10,10,500
1.58489e-05,4.07819,0.7,10,10,500
1.99526e-05,4.08151,0.7,10,10,500
2.51189e-05,4.08416,0.7,10,10,500
3.16228e-05,4.08629,0.7,10,10,500
3.98107e-05,4.08798,0.7,10,10,500
5.01187e-05,4.08932,0.7,10,10,500
6.30957e-05,4.0904,0.7,10,10,500
7.94328e-05,4.09125,0.7,10,10,500
0.0001,4.09193,0.7,10,10,500
1e-09,0.901579,0.7,10,20,300
1.25893e-09,1.03468,0.7,10,20,300
1.58489e-09,1.17781,0.7,10,20,300
1.99526e-09,1.32999,0.7,10,20,300
2.51189e-09,1.4901,0.7,10,20,300
3.16228e-09,1.65691,0.7,10,20,300
3.98107e-09,1.82913,0.7,10,20,300
5.01187e-09,2.00544,0.7,10,20,300
6.30957e-09,2.18448,0.7,10,20,300
7.94328e-09,2.36487,0.7,10,20,300
1e-08,2.54519,0.7,10,20,300
1.25893e-08,2.72403,0.7,10,20,300
1.58489e-08,2.89996,0.7,10,20,300
1.99526e-08,3.07158,0.7,10,20,300
2.51189e-08,3.23763,0.7,10,20,300
3.16228e-08,3.39697,0.7,10,20,300
3.98107e-08,3.54868,0.7,10,20,300
5.01187e-08,3.69211,0.7,10,20,300
6.30957e-08,3.82684,0.7,10,20,300
7.94328e-08,3.95273,0.7,10,20,300
1e-07,4.06984,0.7,10,20,300
1.25893e-07,4.17842,0.7,10,20,300
1.58489e-07,4.27882,0.7,10,20,300
1.99526e-07,4.37142,0.7,10,20,300
2.51189e-07,4.45659,0.7,10,20,300
3.16228e-07,4.53466,0.7,10,20,300
3.98107e-07,4.60591,0.7,10,20,300
5.01187e-07,4.67053,0.7,10,20,300
6.30957e-07,4.72872,0.7,10,20,300
7.94328e-07,4.78066,0.7,10,20,300
1e-06,4.82657,0.7,10,20,300
1.25893e-06,4.86672,0.7,10,20,300
1.58489e-06,4.90147,0.7,10,20,300
1.99526e-06,4.93122,0.7,10,20,300
2.51189e-06,4.95643,0.7,10,20,300
3.16228e-06,4.97759,0.7,10,20,300
3.98107e-06,4.9952,0.7,10,20,300
5.01187e-06,5.00974,0.7,10,20,300
6.30957e-06,5.02166,0.7,10,20,300
7.94328e-06,5.03139,0.7,10,20,300
1e-05,5.03928,0.7,10,20,300
1.25893e-05,5.04566,0.7,10,20,300
1.58489e-05,5.0508,0.7,10,20,300
1.99526e-05,5.05493,0.7,10,20,300
2.51189e-05,5.05825,0.7,10,20,300
3.16228e-05,5.0609,0.7,10,20,300
3.98107e-05,5.06301,0.7,10,20,300
5.01187e-05,5.0647,0.7,10,20,300
6.30957e-05,5.06605,0.7,10,20,300
7.94328e-05,5.06712,0.7,10,20,300
0.0001,5.06798,0.7,10,20,300
1e-09,0.901579,0.7,10,20,400
1.25893e-09,1.03468,0.7,10,20,400
1.58489e-09,1.17781,0.7,10,20,400
1.99526e-09,1.32999,0.7,10,20,400
2.51189e-09,1.4901,0.7,10,20,400
3.16228e-09,1.65691,0.7,10,20,400
3.98107e-09,1.82913,0.7,10,20,400
5.01187e-09,2.00544,0.7,10,20,400
6.30957e-09,2.18448,0.7,10,20,400
7.94328e-09,2.36487,0.7,10,20,400
1e-08,2.54519,0.7,10,20,400
1.25893e-08,2.72403,0.7,10,20,400
1.58489e-08,2.89996,0.7,10,20,400
1.99526e-08,3.07158,0.7,10,20,400
2.51189e-08,3.23763,0.7,10,20,400
3.16228e-08,3.39697,0.7,10,20,400
3.98107e-08,3.54868,0.7,10,20,400
5.01187e-08,3.69211,0.7,10,20,400
6.30957e-08,3.82684,0.7,10,20,400
7.94328e-08,3.95273,0.7,10,20,400
1e-07,4.06984,0.7,10,20,400
1.25893e-07,4.17842,0.7,10,20,400
1.58489e-07,4.27882,0.7,10,20,400
1.99526e-07,4.37142,0.7,10,20,400
2.51189e-07,4.45659,0.7,10,20,400
3.16228e-07,4.53466,0.7,10,20,400
3.98107e-07,4.60591,0.7,10,20,400
5.01187e-07,4.67053,0.7,10,20,400
6.30957e-07,4.72872,0.7,10,20,400
7.94328e-07,4.78066,0.7,10,20,400
1e-06,4.82657,0.7,10,20,400
1.25893e-06,4.86672,0.7,10,20,400
1.58489e-06,4.90147,0.7,10,20,400
1.99526e-06,4.93122,0.7,10,20,400
2.51189e-06,4.95643,0.7,10,20,400
3.16228e-06,4.97759,0.7,10,20,400
3.98107e-06,4.9952,0.7,10,20,400
5.01187e-06,5.00974,0.7,10,20,400
6.30957e-06,5.02166,0.7,10,20,400
7.94328e-06,5.03139,0.7,10,20,400
1e-05,5.03928,0.7,10,20,400
1.25893e-05,5.04566,0.7,10,20,400
1.58489e-05,5.0508,0.7,10,20,400
1.99526e-05,5.05493,0.7,10,20,400
2.51189e-05,5.05825,0.7,10,20,400
3.16228e-05,5.0609,0.7,10,20,400
3.98107e-05,5.06301,0.7,10,20,400
5.01187e-05,5.0647,0.7,10,20,400
6.30957e-05,5.06605,0.7,10,20,400
7.94328e-05,5.06712,0.7,10,20,400
0.0001,5.06798,0.7,10,20,400
1e-09,0.901579,0.7,10,20,500
1.25893e-09,1.03468,0.7,10,20,500
1.58489e-09,1.17781,0.7,10,20,500
1.99526e-09,1.32999,0.7,10,20,500
2.51189e-09,1.4901,0.7,10,20,500
3.16228e-09,1.65691,0.7,10,20,500
3.98107e-09,1.82913,0.7,10,20,500
5.01187e-09,2.00544,0.7,10,20,500
6.30957e-09,2.18448,0.7,10,20,500
7.94328e-09,2.36487,0.7,10,20,500
1e-08,2.54519,0.7,10,20,500
1.25893e-08,2.72403,0.7,10,20,500
1.58489e-08,2.89996,0.7,10,20,500
1.99526e-08,3.07158,0.7,10,20,500
2.51189e-08,3.23763,0.7,10,20,500
3.16228e-08,3.39697,0.7,10,20,500
3.98107e-08,3.54868,0.7,10,20,500
5.01187e-08,3.69211,0.7,10,20,500
6.30957e-08,3.82684,0.7,10,20,500
7.94328e-08,3.95273,0.7,10,20,500
1e-07,4.06984,0.7,10,20,500
1.25893e-07,4.17842,0.7,10,20,500
1.58489e-07,4.27882,0.7,10,20,500
1.99526e-07,4.37142,0.7,10,20,500
2.51189e-07,4.45659,0.7,10,20,500
3.16228e-07,4.53466,0.7,10,20,500
3.98107e-07,4.60591,0.7,10,20,500
5.01187e-07,4.67053,0.7,10,20,500
6.30957e-07,4.72872,0.7,10,20,500
7.94328e-07,4.78066,0.7,10,20,500
1e-06,4.82657,0.7,10,20,500
1.25893e-06,4.86672,0.7,10,20,500
1.58489e-06,4.90147,0.7,10,20,500
1.99526e-06,4.93122,0.7,10,20,500
2.51189e-06,4.95643,0.7,10,20,500
3.16228e-06,4.97759,0.7,10,20,500
3.98107e-06,4.9952,0.7,10,20,500
5.01187e-06,5.00974,0.7,10,20,500
6.30957e-06,5.02166,0.7,10,20,500
7.94328e-06,5.03139,0.7,10,20,500
1e-05,5.03928,0.7,10,20,500
1.25893e-05,5.04566,0.7,10,20,500
1.58489e-05,5.0508,0.7,10,20,500
1.99526e-05,5.05493,0.7,10,20,500
2.51189e-05,5.05825,0.7,10,20,500
3.16228e-05,5.0609,0.7,10,20,500
3.98107e-05,5.06301,0.7,10,20,500
5.01187e-05,5.0647,0.7,10,20,500
6.30957e-05,5.06605,0.7,10,20,500
7.94328e-05,5.06712,0.7,10,20,500
0.0001,5.06798,0.7,10,20,500
1e-09,0.857798,0.7,20,2,300
1.25893e-09,1.00159,0.7,20,2,300
1.58489e-09,1.16049,0.7,20,2,300
1.99526e-09,1.33413,0.7,20,2,300
2.51189e-09,1.52185,0.7,20,2,300
3.16228e-09,1.72275,0.7,20,2,300
3.98107e-09,1.93578,0.7,20,2,300
5.01187e-09,2.15976,0.7,20,2,300
6.30957e-09,2.39351,0.7,20,2,300
7.94328e-09,2.63585,0.7,20,2,300
1e-08,2.88566,0.7,20,2,300
1.25893e-08,3.14188,0.7,20,2,300
1.58489e-08,3.40352,0.7,20,2,300
1.99526e-08,3.66964,0.7,20,2,300
2.51189e-08,3.93935,0.7,20,2,300
3.16228e-08,4.21175,0.7,20,2,300
3.98107e-08,4.48593,0.7,20,2,300
5.01187e-08,4.76092,0.7,20,2,300
6.30957e-08,5.03568,0.7,20,2,300
7.94328e-08,5.30908,0.7,20,2,300
1e-07,5.57995,0.7,20,2,300
1.25893e-07,5.84701,0.7,20,2,300
1.58489e-07,6.10895,0.7,20,2,300
1.99526e-07,6.36439,0.7,20,2,300
2.51189e-07,6.61191,0.7,20,2,300
3.16228e-07,6.85008,0.7,20,2,300
3.98107e-07,7.07742,0.7,20,2,300
5.01187e-07,7.29248,0.7,20,2,300
6.30957e-07,7.49391,0.7,20,2,300
7.94328e-07,7.68051,0.7,20,2,300
1e-06,7.85134,0.7,20,2,300
1.25893e-06,8.00578,0.7,20,2,300
1.58489e-06,8.14361,0.7,20,2,300
1.99526e-06,8.26505,0.7,20,2,300
2.51189e-06,8.37069,0.7,20,2,300
3.16228e-06,8.46148,0.7,20,2,300
3.98107e-06,8.53863,0.7,20,2,300
5.01187e-06,8.60351,0.7,20,2,300
6.30957e-06,8.65759,0.7,20,2,300
7.94328e-06,8.70229,0.7,20,2,300
1e-05,8.73898,0.7,20,2,300
1.25893e-05,8.76893,0.7,20,2,300
1.58489e-05,8.79324,0.7,20,2,300
1.99526e-05,8.8129,0.7,20,2,300
2.51189e-05,8.82874,0.7,20,2,300
3.16228e-05,8.84147,0.7,20,2,300
3.98107e-05,8.85168,0.7,20,2,300
5.01187e-05,8.85985,0.7,20,2,300
6.30957e-05,8.86638,0.7,20,2,300
7.94328e-05,8.87159,0.7,20,2,300
0.0001,8.87574,0.7,20,2,300
1e-09,0.857798,0.7,20,2,400
1.25893e-09,1.00159,0.7,20,2,400
1.58489e-09,1.16049,0.7,20,2,400
